Tanggal Transaksi,Lokasi Pembelian,Tipe,Merek,Warna,Jenis Kelamin,Kota,Propinsi,Usia,Jenis Pembayaran,Pekerjaan,Pendidikan,Harga Jual
26/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,42,KREDIT,KARYAWAN SWASTA,SMA,1649000
26/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,GRESIK,JAWA TIMUR,26,TUNAI,LAIN-LAIN,SARJANA (S1),1649000
26/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,GRESIK,JAWA TIMUR,35,TUNAI,LAIN-LAIN,SMA,1649000
26/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,PEREMPUAN,SURABAYA,JAWA TIMUR,42,KREDIT,IBU RUMAH TANGGA,SMA,1649000
26/04/2018,BOJONEGORO,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,PURPLE,PEREMPUAN,BOJONEGORO,JAWA TIMUR,27,KREDIT,IBU RUMAH TANGGA,SMA,1649000
26/04/2018,BANGKALAN,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,PUTIH,PEREMPUAN,BANGKALAN,JAWA TIMUR,22,TUNAI,PELAJAR/MAHASISWA,SMP,1649000
26/04/2018,BOJONEGORO,XIAOMI MI NOTE 3/16 GB,XIAOMI,BIRU,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,42,KREDIT,WIRASWASTA,SMA,1649000
26/04/2018,SIDOARJO,XIAOMI MI NOTE 3/16 GB,XIAOMI,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,42,KREDIT,KARYAWAN SWASTA,SMA,1649000
26/04/2018,SURABAYA,XIAOMI MI NOTE 3/16 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,27,TUNAI,WIRASWASTA,SMA,1649000
26/04/2018,GRESIK,XIAOMI MI NOTE 3/16 GB,XIAOMI,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,AKADEMI/DIPLOMA,1649000
27/04/2018,SURABAYA,SAMSUNG GALAXY C7,SAMSUNG,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,TUNAI,KARYAWAN SWASTA,SMA,1649000
27/04/2018,SURABAYA,SAMSUNG GALAXY C7 PRO,SAMSUNG,ABU-ABU,LAKI-LAKI,SURABAYA,JAWA TIMUR,22,TUNAI,LAIN-LAIN,SMA,1649000
27/04/2018,BOJONEGORO,SAMSUNG GALAXY C7 PRO,SAMSUNG,ABU-ABU,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,1649000
27/04/2018,GRESIK,SAMSUNG GALAXY C7 PRO,SAMSUNG,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,45,KREDIT,KARYAWAN SWASTA,SMA,1649000
27/04/2018,SURABAYA,SAMSUNG GALAXY C7 PRO,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,24,KREDIT,LAIN-LAIN,SMA,1649000
27/04/2018,GRESIK,SAMSUNG GALAXY C7 PRO,SAMSUNG,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,44,KREDIT,KARYAWAN SWASTA,SMA,1649000
27/04/2018,GRESIK,XIAOMI REDMI 5 PLUS 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,28,KREDIT,PELAJAR/MAHASISWA,SMA,1649000
27/04/2018,GRESIK,XIAOMI REDMI 5 PLUS 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,GRESIK,JAWA TIMUR,26,TUNAI,PELAJAR/MAHASISWA,LAIN-LAIN,1649000
27/04/2018,PAMEKASAN,XIAOMI REDMI 5 PLUS 3/32 GB,XIAOMI,MERAH,PEREMPUAN,PAMEKASAN,JAWA TIMUR,39,TUNAI,PNS,SMA,1649000
27/04/2018,SURABAYA,XIAOMI REDMI 6 4/64 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,30,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,GRESIK,OPPO F5,OPPO,HITAM,PEREMPUAN,GRESIK,JAWA TIMUR,41,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,BOJONEGORO,OPPO F5,OPPO,MERAH,PEREMPUAN,TUBAN,JAWA TIMUR,48,TUNAI,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,BOJONEGORO,OPPO F5,OPPO,MERAH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,77,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,OPPO F5,OPPO,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,53,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,COKLAT,PEREMPUAN,GRESIK,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,COKLAT,LAKI-LAKI,SIDOARJO,JAWA TIMUR,35,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,42,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,48,TUNAI,PNS,SMA,2049000
27/04/2018,MOJOKERTO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,PEREMPUAN,SIDOARJO,JAWA TIMUR,39,KREDIT,PROFESIONAL (GURU/DOSEN/DOKTER),AKADEMI/DIPLOMA,2049000
27/04/2018,PAMEKASAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,PEREMPUAN,PAMEKASAN,JAWA TIMUR,38,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,30,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,PEREMPUAN,LAMONGAN,JAWA TIMUR,44,TUNAI,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,48,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,JOMBANG,JAWA TIMUR,46,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,JOMBANG,JAWA TIMUR,25,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,SURABAYA,JAWA TIMUR,46,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,BOJONEGORO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,24,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,LAMONGAN,JAWA TIMUR,30,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,SURABAYA,JAWA TIMUR,38,KREDIT,PNS,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,SURABAYA,JAWA TIMUR,40,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,LAMONGAN,JAWA TIMUR,55,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,SURABAYA,JAWA TIMUR,52,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,SURABAYA,JAWA TIMUR,31,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,SURABAYA,JAWA TIMUR,31,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,PAMEKASAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,SUMENEP,JAWA TIMUR,37,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,SURABAYA,JAWA TIMUR,57,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,SURABAYA,JAWA TIMUR,41,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,GRESIK,JAWA TIMUR,26,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,TUBAN,JAWA TIMUR,24,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,GRESIK,JAWA TIMUR,30,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,TUBAN,JAWA TIMUR,47,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,SURABAYA,JAWA TIMUR,50,TUNAI,WIRASWASTA,SARJANA (S1),2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,SIDOARJO,JAWA TIMUR,32,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,PAMEKASAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,54,KREDIT,PNS,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,GRESIK,JAWA TIMUR,44,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SURABAYA,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SIDOARJO,JAWA TIMUR,31,TUNAI,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SURABAYA,JAWA TIMUR,60,TUNAI,KARYAWAN SWASTA,SMP,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SURABAYA,JAWA TIMUR,39,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,SURABAYA,JAWA TIMUR,30,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,MOJOKERTO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,30,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,57,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,TUBAN,JAWA TIMUR,34,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,LAMONGAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,LAMONGAN,JAWA TIMUR,27,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,41,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,41,KREDIT,PNS,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,26,KREDIT,BELUM/TIDAK BEKERJA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,27,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,SIDOARJO,JAWA TIMUR,49,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,56,TUNAI,PNS,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,GRESIK,JAWA TIMUR,33,KREDIT,KARYAWAN SWASTA,SARJANA (S1),2049000
27/04/2018,BANGKALAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,BANGKALAN,JAWA TIMUR,27,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,37,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,19,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,TUBAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,TUBAN,JAWA TIMUR,37,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,37,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,JOMBANG,JAWA TIMUR,64,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,39,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,38,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,JOMBANG,JAWA TIMUR,20,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,PAMEKASAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,45,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,24,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,PAMEKASAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,32,KREDIT,PROFESIONAL (GURU/DOSEN/DOKTER),SMA,2049000
27/04/2018,PAMEKASAN,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SUMENEP,JAWA TIMUR,59,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,32,TUNAI,IBU RUMAH TANGGA,SARJANA (S1),2049000
27/04/2018,SURABAYA,XIAOMI MI A2 LITE 4/64 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,TUNAI,LAIN-LAIN,LAIN-LAIN,2049000
27/04/2018,SIDOARJO,XIAOMI MI A2 LITE 4/64 GB,XIAOMI,MERAH,PEREMPUAN,SIDOARJO,JAWA TIMUR,59,TUNAI,PNS,SARJANA (S1),2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY S9,SAMSUNG,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,29,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,PAMEKASAN,OPPO F9 6 GB,OPPO,HITAM,LAKI-LAKI,SUMENEP,JAWA TIMUR,43,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,BOJONEGORO,OPPO F9 6 GB,OPPO,PUTIH,PEREMPUAN,TUBAN,JAWA TIMUR,31,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,GRESIK,OPPO F9 6 GB,OPPO,PUTIH,LAKI-LAKI,GRESIK,JAWA TIMUR,53,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SIDOARJO,OPPO F9 6 GB,OPPO,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,48,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,TUBAN,OPPO F7 6 GB,OPPO,BIRU,LAKI-LAKI,TUBAN,JAWA TIMUR,20,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,OPPO F7 6 GB,OPPO,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,29,KREDIT,PROFESIONAL (GURU/DOSEN/DOKTER),LAIN-LAIN,2049000
27/04/2018,SURABAYA,OPPO F7 6 GB,OPPO,BIRU,LAKI-LAKI,SIDOARJO,JAWA TIMUR,62,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,VIVO XSHOT,VIVO,ABU-ABU,LAKI-LAKI,GRESIK,JAWA TIMUR,27,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SIDOARJO,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,38,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,45,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,TUBAN,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,24,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,BANGKALAN,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,BANGKALAN,JAWA TIMUR,52,TUNAI,PNS,SMA,2049000
27/04/2018,GRESIK,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,50,KREDIT,PNS,SMA,2049000
27/04/2018,SIDOARJO,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,39,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,TUBAN,VIVO XSHOT,VIVO,MERAH,LAKI-LAKI,TUBAN,JAWA TIMUR,37,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,GRESIK,VIVO XSHOT,VIVO,MERAH,LAKI-LAKI,GRESIK,JAWA TIMUR,25,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,VIVO XSHOT,VIVO,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,29,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,VIVO XSHOT,VIVO,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,41,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,TUBAN,VIVO XSHOT,VIVO,PUTIH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,26,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SIDOARJO,VIVO XSHOT,VIVO,PUTIH,LAKI-LAKI,GRESIK,JAWA TIMUR,43,KREDIT,PNS,SARJANA (S1),2049000
27/04/2018,TUBAN,VIVO XSHOT,VIVO,PUTIH,LAKI-LAKI,TUBAN,JAWA TIMUR,36,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,PAMEKASAN,VIVO XPLAY 3S,VIVO,ABU-ABU,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,38,TUNAI,PNS,SMA,2049000
27/04/2018,TUBAN,VIVO XPLAY 3S,VIVO,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,40,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,VIVO XPLAY 3S,VIVO,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,37,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,GRESIK,VIVO XPLAY 3S,VIVO,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,45,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,VIVO XPLAY 3S,VIVO,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,34,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,MOJOKERTO,VIVO XPLAY 3S,VIVO,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,55,TUNAI,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,SURABAYA,VIVO XPLAY 3S,VIVO,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,27,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,VIVO XPLAY 3S,VIVO,PUTIH,LAKI-LAKI,GRESIK,JAWA TIMUR,35,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,VIVO XPLAY 3S,VIVO,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,51,TUNAI,PROFESIONAL (GURU/DOSEN/DOKTER),AKADEMI/DIPLOMA,2049000
27/04/2018,SIDOARJO,VIVO XPLAY 3S,VIVO,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,45,TUNAI,PNS,SMA,2049000
27/04/2018,SURABAYA,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SIDOARJO,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,LAMONGAN,JAWA TIMUR,27,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SURABAYA,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,60,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,MOJOKERTO,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,26,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,BANGKALAN,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,BANGKALAN,JAWA TIMUR,25,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,GRESIK,IPHONE SE 16 GB,APPLE,HITAM,PEREMPUAN,GRESIK,JAWA TIMUR,47,TUNAI,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,GRESIK,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SURABAYA,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,47,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SIDOARJO,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,18,KREDIT,KARYAWAN SWASTA,SARJANA (S1),2049000
27/04/2018,MOJOKERTO,IPHONE SE 16 GB,APPLE,MERAH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,25,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,IPHONE SE 16 GB,APPLE,MERAH,PEREMPUAN,GRESIK,JAWA TIMUR,23,TUNAI,LAIN-LAIN,SMA,2049000
27/04/2018,SIDOARJO,IPHONE SE 16 GB,APPLE,MERAH,LAKI-LAKI,GRESIK,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,GRESIK,IPHONE 5C 32 GB,APPLE,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,50,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,IPHONE 5C 32 GB,APPLE,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,GRESIK,IPHONE 5C 16 GB,APPLE,BIRU,LAKI-LAKI,GRESIK,JAWA TIMUR,31,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,PAMEKASAN,IPHONE 5C 16 GB,APPLE,BIRU,PEREMPUAN,SAMPANG,JAWA TIMUR,49,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,SURABAYA,IPHONE 5C 16 GB,APPLE,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,23,TUNAI,LAIN-LAIN,SMA,2049000
27/04/2018,MOJOKERTO,IPHONE 5C 16 GB,APPLE,BIRU,PEREMPUAN,SURABAYA,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
